Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
23.9,84.9,cold_storage,4,8.8,poor,8,Pineapple,2,Fruits
33.3,67.9,room_temperature,14,21.7,good,10,Pineapple,2,Fruits
29.2,56.4,cold_storage,8,12.2,poor,6,Pineapple,2,Fruits
22.6,63.4,room_temperature,10,21.1,average,3,Pineapple,2,Fruits
28.7,77.4,room_temperature,7,9.2,average,3,Pineapple,2,Fruits
29.3,61.6,open_air,4,9.2,average,4,Pineapple,2,Fruits
32.1,55.7,cold_storage,4,8.7,poor,8,Pineapple,2,Fruits
22.9,67.8,room_temperature,10,13.2,average,10,Pineapple,2,Fruits
30.4,83.4,room_temperature,11,21.6,good,12,Pineapple,2,Fruits
25.2,85.4,room_temperature,9,4.4,average,8,Pineapple,2,Fruits
28.8,56.9,cold_storage,3,10.4,good,4,Pineapple,0,Fruits
23.7,86.8,cold_storage,3,6.0,poor,5,Pineapple,2,Fruits
35.2,83.2,open_air,13,8.7,average,9,Pineapple,2,Fruits
23.8,76.3,room_temperature,2,21.7,average,5,Pineapple,2,Fruits
26.9,88.6,room_temperature,3,7.9,poor,5,Pineapple,2,Fruits
21.2,63.6,cold_storage,13,5.9,average,5,Pineapple,1,Fruits
34.9,65.3,cold_storage,1,13.5,good,1,Pineapple,2,Fruits
22.9,89.8,room_temperature,9,14.1,poor,7,Pineapple,2,Fruits
28.3,65.2,room_temperature,3,20.2,average,2,Pineapple,2,Fruits
21.4,87.5,open_air,8,14.5,good,8,Pineapple,2,Fruits
27.7,73.5,room_temperature,12,17.3,good,8,Pineapple,2,Fruits
24.6,70.7,cold_storage,8,6.9,poor,12,Pineapple,2,Fruits
25.4,62.9,room_temperature,8,9.8,average,4,Pineapple,2,Fruits
28.7,78.2,room_temperature,14,20.9,average,8,Pineapple,2,Fruits
21.5,63.7,cold_storage,7,9.5,average,12,Pineapple,1,Fruits
26.6,77.8,room_temperature,1,6.7,poor,5,Pineapple,2,Fruits
24.7,88.2,cold_storage,6,19.3,poor,3,Pineapple,2,Fruits
33.7,73.7,room_temperature,11,22.2,average,11,Pineapple,2,Fruits
36.9,64.3,room_temperature,6,14.8,poor,4,Pineapple,2,Fruits
20.7,55.2,cold_storage,8,18.5,average,4,Pineapple,1,Fruits
22.8,60.0,open_air,7,3.9,poor,4,Pineapple,2,Fruits
21.3,77.1,room_temperature,8,3.6,good,7,Pineapple,2,Fruits
34.6,77.5,room_temperature,13,9.3,average,2,Pineapple,2,Fruits
24.9,70.7,open_air,7,15.3,good,3,Pineapple,2,Fruits
22.8,71.3,room_temperature,6,18.9,poor,1,Pineapple,2,Fruits
26.7,86.4,open_air,10,4.5,average,8,Pineapple,2,Fruits
36.5,65.7,room_temperature,14,3.4,average,7,Pineapple,2,Fruits
26.4,75.1,open_air,13,19.1,average,3,Pineapple,2,Fruits
32.9,87.5,open_air,4,10.2,average,4,Pineapple,2,Fruits
25.6,84.8,room_temperature,12,21.2,poor,10,Pineapple,2,Fruits
32.4,89.0,cold_storage,8,22.8,average,2,Pineapple,2,Fruits
26.1,85.0,room_temperature,6,13.2,good,10,Pineapple,2,Fruits
36.4,59.1,room_temperature,5,20.5,good,9,Pineapple,2,Fruits
35.2,62.0,cold_storage,10,14.5,average,10,Pineapple,2,Fruits
33.5,57.9,open_air,1,10.4,good,1,Pineapple,2,Fruits
20.4,76.0,open_air,6,20.4,average,12,Pineapple,2,Fruits
20.9,68.0,room_temperature,1,5.0,good,4,Pineapple,1,Fruits
35.1,65.1,room_temperature,2,11.3,average,3,Pineapple,2,Fruits
27.9,83.6,room_temperature,5,13.1,average,2,Pineapple,2,Fruits
29.1,89.4,cold_storage,10,14.0,average,12,Pineapple,2,Fruits
30.7,59.0,cold_storage,9,17.9,average,3,Pineapple,2,Fruits
34.1,83.3,cold_storage,3,24.5,good,2,Pineapple,2,Fruits
33.7,87.7,cold_storage,10,24.9,good,9,Pineapple,2,Fruits
34.8,68.9,room_temperature,7,14.7,average,6,Pineapple,2,Fruits
24.1,84.5,open_air,11,4.6,good,12,Pineapple,2,Fruits
31.8,69.8,room_temperature,10,17.9,poor,3,Pineapple,2,Fruits
27.6,71.4,room_temperature,1,15.8,good,8,Pineapple,2,Fruits
25.9,88.4,room_temperature,9,8.1,poor,2,Pineapple,2,Fruits
25.5,62.7,room_temperature,9,24.7,good,2,Pineapple,2,Fruits
22.4,83.7,room_temperature,2,23.5,average,10,Pineapple,2,Fruits
28.6,70.1,room_temperature,6,5.4,average,7,Pineapple,2,Fruits
34.8,74.5,room_temperature,7,10.9,average,12,Pineapple,2,Fruits
30.6,82.0,room_temperature,1,10.6,average,3,Pineapple,2,Fruits
26.6,75.8,room_temperature,1,11.4,average,10,Pineapple,2,Fruits
23.8,58.1,open_air,2,20.0,good,11,Pineapple,2,Fruits
33.0,87.1,room_temperature,12,10.1,average,6,Pineapple,2,Fruits
28.7,78.7,room_temperature,12,22.5,poor,7,Pineapple,2,Fruits
26.8,69.6,cold_storage,14,24.8,average,2,Pineapple,2,Fruits
32.2,69.5,room_temperature,10,18.5,good,10,Pineapple,2,Fruits
31.2,63.2,room_temperature,7,4.2,poor,11,Pineapple,2,Fruits
25.5,81.6,open_air,6,17.3,average,9,Pineapple,2,Fruits
30.3,58.7,room_temperature,12,10.1,average,11,Pineapple,2,Fruits
25.3,79.1,room_temperature,5,7.8,average,3,Pineapple,2,Fruits
28.7,64.1,room_temperature,14,17.8,average,5,Pineapple,2,Fruits
22.7,64.3,room_temperature,7,13.7,good,1,Pineapple,2,Fruits
26.6,77.8,open_air,7,20.0,average,12,Pineapple,2,Fruits
34.8,80.2,room_temperature,14,17.7,poor,6,Pineapple,2,Fruits
21.0,71.1,open_air,4,12.4,average,3,Pineapple,2,Fruits
20.7,85.5,cold_storage,11,16.7,average,8,Pineapple,2,Fruits
33.2,70.4,cold_storage,1,5.3,average,11,Pineapple,1,Fruits
26.0,62.4,room_temperature,6,9.5,poor,1,Pineapple,2,Fruits
30.1,74.8,open_air,8,13.9,average,9,Pineapple,2,Fruits
34.5,58.8,room_temperature,13,3.4,average,7,Pineapple,2,Fruits
24.4,79.8,room_temperature,2,7.4,average,7,Pineapple,2,Fruits
27.9,57.7,cold_storage,11,24.0,good,8,Pineapple,2,Fruits
24.9,58.6,room_temperature,1,5.2,poor,11,Pineapple,2,Fruits
24.4,78.0,open_air,9,19.7,average,2,Pineapple,2,Fruits
26.8,79.2,room_temperature,1,12.9,good,10,Pineapple,2,Fruits
33.5,85.9,room_temperature,13,24.0,average,2,Pineapple,2,Fruits
21.0,87.0,open_air,9,18.4,poor,5,Pineapple,2,Fruits
31.9,74.7,room_temperature,6,21.5,poor,12,Pineapple,2,Fruits
20.4,70.9,cold_storage,9,19.0,average,12,Garlic,0,Spices
32.5,66.0,room_temperature,6,8.3,good,11,Garlic,1,Spices
20.5,66.6,room_temperature,11,16.7,good,10,Garlic,1,Spices
28.6,58.0,open_air,6,3.9,poor,9,Garlic,2,Spices
20.1,61.7,open_air,7,8.1,average,12,Garlic,2,Spices
32.7,72.8,open_air,10,4.6,average,2,Garlic,2,Spices
26.8,66.9,open_air,9,23.2,good,6,Garlic,2,Spices
35.5,63.1,cold_storage,7,10.5,average,6,Garlic,2,Spices
31.3,62.2,room_temperature,8,10.2,average,5,Garlic,2,Spices
22.5,73.1,open_air,11,8.3,poor,9,Garlic,2,Spices
30.4,83.2,cold_storage,3,3.8,poor,2,Garlic,1,Spices
28.5,81.7,open_air,1,9.8,poor,7,Garlic,2,Spices
30.2,78.6,cold_storage,5,11.4,good,12,Garlic,0,Spices
34.0,75.7,room_temperature,7,9.8,average,11,Garlic,2,Spices
27.3,80.3,cold_storage,5,12.8,average,9,Garlic,1,Spices
23.4,87.4,room_temperature,13,20.2,average,6,Garlic,2,Spices
33.1,89.3,room_temperature,11,21.6,average,1,Garlic,2,Spices
31.7,86.8,open_air,8,7.9,average,6,Garlic,2,Spices
28.8,56.2,open_air,2,9.6,average,4,Garlic,2,Spices
25.3,77.1,open_air,7,21.4,poor,11,Garlic,2,Spices
30.9,68.1,room_temperature,12,10.9,average,5,Garlic,2,Spices
27.0,82.3,cold_storage,8,3.8,average,9,Garlic,1,Spices
27.2,64.9,open_air,4,14.3,average,9,Garlic,2,Spices
27.5,78.8,cold_storage,11,9.3,good,11,Garlic,0,Spices
27.2,69.7,room_temperature,2,11.9,average,12,Garlic,1,Spices
33.2,55.0,room_temperature,9,15.7,poor,12,Garlic,2,Spices
35.6,84.9,room_temperature,8,19.8,average,4,Garlic,2,Spices
27.7,56.4,room_temperature,10,5.8,average,12,Garlic,1,Spices
22.6,87.7,room_temperature,1,9.5,good,2,Garlic,0,Spices
22.9,81.0,room_temperature,3,9.4,good,8,Garlic,1,Spices
21.3,73.5,room_temperature,7,15.4,average,2,Garlic,1,Spices
29.2,80.3,cold_storage,5,24.8,average,6,Garlic,1,Spices
22.8,86.8,room_temperature,2,24.6,good,4,Garlic,1,Spices
34.5,69.6,room_temperature,1,3.5,good,8,Garlic,2,Spices
26.4,70.8,open_air,8,9.5,good,1,Garlic,2,Spices
26.2,69.5,open_air,11,15.1,poor,4,Garlic,2,Spices
28.8,60.9,room_temperature,2,14.2,poor,3,Garlic,2,Spices
22.6,82.1,room_temperature,8,22.3,average,4,Garlic,2,Spices
27.2,86.6,open_air,9,6.9,good,2,Garlic,2,Spices
23.8,64.4,cold_storage,9,5.4,average,11,Garlic,0,Spices
31.5,89.2,cold_storage,9,12.8,average,10,Garlic,2,Spices
31.3,67.5,room_temperature,11,18.9,average,2,Garlic,2,Spices
24.8,77.8,cold_storage,9,12.6,average,5,Garlic,1,Spices
24.5,56.5,room_temperature,8,13.6,average,1,Garlic,1,Spices
29.6,77.5,room_temperature,1,17.6,good,4,Garlic,1,Spices
32.9,74.6,cold_storage,12,23.5,average,7,Garlic,2,Spices
30.8,81.4,cold_storage,1,24.6,average,11,Garlic,0,Spices
20.2,88.1,cold_storage,6,14.6,average,9,Garlic,1,Spices
32.2,56.9,cold_storage,1,8.4,good,2,Garlic,0,Spices
33.2,68.7,open_air,12,21.1,good,11,Garlic,2,Spices
20.1,62.4,room_temperature,11,8.8,average,5,Garlic,1,Spices
28.3,63.2,cold_storage,11,21.9,good,3,Garlic,1,Spices
34.8,89.9,open_air,8,15.9,average,3,Garlic,2,Spices
28.0,68.5,room_temperature,3,12.2,good,9,Garlic,1,Spices
30.2,61.5,room_temperature,8,17.7,average,4,Garlic,2,Spices
28.0,72.8,open_air,5,12.0,average,3,Garlic,2,Spices
33.2,88.6,cold_storage,9,11.0,good,11,Garlic,1,Spices
23.2,70.4,cold_storage,3,4.8,poor,4,Garlic,0,Spices
26.3,64.6,open_air,14,4.2,average,4,Garlic,2,Spices
33.9,67.8,room_temperature,8,12.0,average,9,Garlic,2,Spices
33.9,76.8,room_temperature,13,22.7,good,12,Garlic,2,Spices
20.9,83.0,cold_storage,4,11.2,average,8,Garlic,0,Spices
22.2,83.8,room_temperature,6,10.0,average,11,Garlic,1,Spices
26.0,83.4,open_air,5,22.1,average,10,Garlic,2,Spices
25.8,75.0,cold_storage,1,22.8,good,11,Garlic,0,Spices
33.9,77.3,cold_storage,12,5.9,good,7,Garlic,2,Spices
20.4,81.8,room_temperature,4,18.9,average,1,Garlic,1,Spices
35.6,79.2,room_temperature,11,23.1,good,8,Garlic,2,Spices
25.1,62.7,room_temperature,9,13.4,average,6,Garlic,2,Spices
26.2,55.8,room_temperature,7,17.6,average,6,Garlic,2,Spices
34.3,72.2,open_air,11,5.7,good,5,Garlic,2,Spices
25.2,65.9,room_temperature,14,13.9,good,4,Garlic,2,Spices
21.3,88.2,open_air,11,20.8,average,10,Garlic,2,Spices
26.3,76.8,cold_storage,12,10.0,average,3,Garlic,1,Spices
32.1,70.6,room_temperature,7,23.0,average,8,Garlic,2,Spices
21.4,86.6,room_temperature,14,19.7,average,3,Garlic,2,Spices
28.3,83.1,cold_storage,7,11.0,average,9,Garlic,1,Spices
20.9,66.2,cold_storage,11,4.5,poor,8,Garlic,1,Spices
24.6,64.6,cold_storage,11,14.6,good,3,Garlic,0,Spices
31.2,64.7,room_temperature,12,16.3,average,10,Garlic,2,Spices
31.2,72.9,open_air,2,17.4,average,3,Garlic,2,Spices
29.0,55.4,cold_storage,13,19.7,average,11,Garlic,1,Spices
34.0,55.9,room_temperature,10,16.8,average,2,Garlic,2,Spices
31.5,60.6,cold_storage,14,13.7,good,5,Garlic,1,Spices
24.2,88.0,room_temperature,9,11.9,good,2,Garlic,1,Spices
27.2,55.0,cold_storage,1,19.3,average,4,Garlic,0,Spices
28.3,84.9,open_air,2,24.3,average,10,Garlic,2,Spices
26.1,88.1,room_temperature,6,22.4,average,5,Garlic,2,Spices
23.6,81.3,cold_storage,10,17.6,poor,11,Garlic,1,Spices
21.1,64.0,open_air,1,4.2,average,12,Garlic,1,Spices
29.7,56.1,cold_storage,1,21.6,average,4,Garlic,0,Spices
26.5,90.0,open_air,11,5.4,average,6,Garlic,2,Spices
28.2,67.1,open_air,4,6.1,average,4,Garlic,2,Spices
22.3,89.3,room_temperature,14,12.0,good,9,Garlic,2,Spices
23.3,82.8,cold_storage,7,11.2,average,9,Garlic,1,Spices
20.1,58.4,open_air,2,17.2,good,3,Garlic,1,Spices
26.6,62.3,room_temperature,2,4.0,average,12,Garlic,0,Spices
28.2,56.0,cold_storage,3,11.4,poor,5,Garlic,1,Spices
33.1,88.5,room_temperature,10,19.5,average,9,Garlic,2,Spices
30.8,57.6,room_temperature,12,22.5,good,7,Garlic,2,Spices
34.6,71.9,room_temperature,13,15.3,good,4,Garlic,2,Spices
28.4,69.2,cold_storage,13,15.9,average,2,Garlic,1,Spices
35.5,72.9,room_temperature,1,19.4,good,11,Garlic,2,Spices
22.7,83.9,room_temperature,7,23.4,good,3,Garlic,1,Spices
28.6,63.1,room_temperature,12,10.2,poor,2,Garlic,2,Spices
28.2,85.1,room_temperature,10,4.3,poor,10,Garlic,2,Spices
20.4,79.8,room_temperature,6,5.0,average,3,Garlic,1,Spices
20.5,86.6,open_air,8,19.0,average,8,Garlic,2,Spices
32.9,88.2,cold_storage,10,15.6,average,4,Garlic,2,Spices
35.4,83.8,open_air,2,15.3,good,3,Garlic,2,Spices
35.2,57.0,open_air,9,18.5,poor,5,Garlic,2,Spices
27.8,69.8,room_temperature,5,21.7,poor,12,Garlic,2,Spices
33.8,65.2,room_temperature,8,21.5,good,7,Garlic,2,Spices
35.4,68.7,room_temperature,1,19.9,poor,5,Garlic,2,Spices
30.3,64.2,room_temperature,9,18.8,poor,1,Garlic,2,Spices
27.0,57.5,room_temperature,1,7.5,average,12,Garlic,0,Spices
21.8,73.4,cold_storage,13,23.7,poor,6,Garlic,2,Spices
25.6,67.6,open_air,12,19.2,good,2,Garlic,2,Spices
24.1,69.2,room_temperature,8,4.6,poor,12,Garlic,2,Spices
28.9,64.3,cold_storage,6,22.4,poor,10,Garlic,2,Spices
25.6,62.3,cold_storage,7,9.6,average,2,Garlic,0,Spices
20.8,87.5,cold_storage,12,22.7,good,11,Garlic,0,Spices
24.0,73.7,cold_storage,3,10.6,average,11,Garlic,0,Spices
30.0,72.7,room_temperature,6,15.2,average,6,Garlic,2,Spices
21.0,66.6,cold_storage,2,7.3,poor,11,Garlic,0,Spices
34.6,55.2,room_temperature,2,23.4,good,9,Garlic,2,Spices
28.8,82.2,cold_storage,1,11.7,average,5,Garlic,0,Spices
30.2,57.2,room_temperature,11,12.6,good,1,Garlic,1,Spices
22.2,57.7,room_temperature,5,19.6,poor,5,Garlic,2,Spices
25.9,89.9,cold_storage,7,17.8,average,2,Garlic,1,Spices
20.8,63.1,room_temperature,9,12.0,average,9,Garlic,2,Spices
36.4,83.1,room_temperature,7,17.4,average,12,Garlic,2,Spices
35.2,66.2,open_air,11,22.9,average,2,Garlic,2,Spices
23.6,89.4,open_air,5,9.0,average,11,Garlic,2,Spices
31.5,87.8,room_temperature,14,6.5,average,3,Garlic,2,Spices
27.9,69.4,open_air,9,7.5,average,7,Garlic,2,Spices
27.5,64.1,room_temperature,11,22.8,good,4,Garlic,2,Spices
33.6,65.0,cold_storage,11,23.0,good,3,Garlic,2,Spices
23.0,69.5,open_air,13,6.9,good,5,Garlic,2,Spices
32.4,62.6,open_air,11,21.8,good,7,Garlic,2,Spices
22.0,89.4,room_temperature,5,24.3,average,5,Garlic,2,Spices
27.7,58.3,room_temperature,6,22.1,good,1,Garlic,1,Spices
26.3,84.6,open_air,13,9.8,good,5,Garlic,2,Spices
23.2,60.1,room_temperature,2,3.3,good,11,Garlic,0,Spices
35.8,88.5,room_temperature,11,24.2,good,10,Garlic,2,Spices
29.6,60.3,open_air,13,15.9,average,12,Garlic,2,Spices
25.1,72.2,room_temperature,4,6.7,poor,2,Garlic,2,Spices
32.8,89.2,cold_storage,12,3.0,average,12,Garlic,1,Spices
29.0,81.9,room_temperature,2,20.9,poor,3,Garlic,2,Spices
35.5,57.8,cold_storage,8,15.8,poor,3,Garlic,2,Spices
20.5,71.5,open_air,9,13.1,average,6,Garlic,2,Spices
23.8,80.7,room_temperature,9,3.7,good,11,Garlic,1,Spices
36.7,79.2,open_air,2,21.6,average,3,Garlic,2,Spices
35.2,55.8,room_temperature,14,23.5,average,3,Garlic,2,Spices
25.2,66.4,room_temperature,12,19.9,average,9,Garlic,2,Spices
24.4,55.1,room_temperature,3,11.1,average,11,Garlic,1,Spices
33.0,84.3,open_air,4,15.2,good,10,Garlic,2,Spices
29.4,76.3,cold_storage,2,11.3,good,3,Garlic,0,Spices
26.3,77.4,room_temperature,8,20.2,good,3,Garlic,1,Spices
20.2,82.2,room_temperature,5,23.5,average,7,Garlic,2,Spices
31.3,57.6,room_temperature,9,9.7,average,11,Garlic,2,Spices
25.6,64.5,cold_storage,7,16.9,good,3,Garlic,0,Spices
29.4,56.7,open_air,2,18.0,average,4,Garlic,2,Spices
25.2,84.2,room_temperature,6,5.5,good,12,Ginger,1,Spices
25.7,72.2,open_air,10,13.9,average,9,Ginger,2,Spices
35.3,55.5,room_temperature,10,11.2,average,8,Ginger,2,Spices
23.3,88.0,room_temperature,14,19.2,good,8,Ginger,2,Spices
31.6,69.8,room_temperature,9,3.5,average,4,Ginger,2,Spices
32.8,89.8,room_temperature,12,17.4,average,7,Ginger,2,Spices
32.0,88.3,open_air,11,12.3,average,1,Ginger,2,Spices
29.1,81.8,open_air,5,6.2,average,2,Ginger,2,Spices
21.2,64.8,room_temperature,9,21.7,average,10,Ginger,2,Spices
23.4,60.8,room_temperature,8,5.3,poor,10,Ginger,2,Spices
24.9,81.0,room_temperature,6,20.7,average,6,Ginger,2,Spices
28.5,57.4,open_air,12,22.6,average,3,Ginger,2,Spices
26.5,68.4,cold_storage,11,12.5,average,4,Ginger,1,Spices
30.6,80.8,room_temperature,11,12.2,average,12,Ginger,2,Spices
25.2,80.9,room_temperature,4,24.2,good,8,Ginger,2,Spices
35.9,75.6,cold_storage,13,4.5,good,8,Ginger,2,Spices
21.8,58.7,open_air,1,18.8,average,2,Ginger,2,Spices
26.2,70.9,room_temperature,10,22.7,good,9,Ginger,2,Spices
25.8,88.9,room_temperature,13,10.8,poor,10,Ginger,2,Spices
29.4,57.1,cold_storage,4,16.0,poor,8,Ginger,2,Spices
22.3,75.4,room_temperature,11,8.5,good,12,Ginger,1,Spices
36.2,63.5,cold_storage,3,17.1,average,11,Ginger,2,Spices
24.9,70.8,cold_storage,4,3.4,average,6,Ginger,0,Spices
28.1,57.0,room_temperature,14,3.1,average,6,Ginger,2,Spices
26.9,57.4,room_temperature,9,12.4,average,4,Ginger,2,Spices
27.1,81.2,cold_storage,9,8.0,poor,2,Ginger,1,Spices
21.8,71.5,room_temperature,13,11.8,poor,3,Ginger,2,Spices
26.0,85.2,cold_storage,9,11.3,good,8,Ginger,1,Spices
25.7,80.7,open_air,12,14.3,good,3,Ginger,2,Spices
28.8,75.3,room_temperature,5,9.5,average,5,Ginger,1,Spices
29.2,64.3,room_temperature,10,11.3,poor,12,Ginger,2,Spices
21.7,62.2,room_temperature,8,23.7,poor,9,Ginger,2,Spices
20.9,78.1,open_air,3,14.0,good,1,Ginger,1,Spices
35.1,89.1,room_temperature,4,9.4,average,1,Ginger,2,Spices
35.5,70.4,open_air,10,5.8,average,11,Ginger,2,Spices
35.8,60.5,open_air,4,21.0,average,1,Ginger,2,Spices
36.5,81.2,cold_storage,11,13.3,average,4,Ginger,2,Spices
32.0,66.6,room_temperature,11,4.1,poor,4,Ginger,2,Spices
34.8,78.8,room_temperature,10,13.6,good,2,Ginger,2,Spices
31.7,76.9,cold_storage,11,9.4,poor,10,Ginger,2,Spices
21.1,78.4,room_temperature,13,23.8,good,10,Ginger,2,Spices
34.4,67.8,room_temperature,4,20.5,good,8,Ginger,2,Spices
23.2,78.1,room_temperature,14,13.3,average,11,Ginger,2,Spices
23.1,65.6,room_temperature,12,17.0,good,10,Ginger,2,Spices
20.6,56.4,room_temperature,12,20.3,average,10,Ginger,2,Spices
24.6,82.2,open_air,6,16.6,good,8,Ginger,2,Spices
20.4,64.8,room_temperature,11,13.1,average,7,Ginger,2,Spices
34.9,85.0,cold_storage,4,9.7,poor,12,Ginger,2,Spices
36.9,87.2,open_air,3,17.5,average,2,Ginger,2,Spices
34.2,89.5,room_temperature,12,16.7,average,10,Ginger,2,Spices
25.3,78.3,open_air,7,12.6,good,8,Ginger,2,Spices
22.2,55.4,room_temperature,12,19.3,average,5,Ginger,2,Spices
35.9,68.1,open_air,14,23.9,average,9,Ginger,2,Spices
32.9,82.2,cold_storage,11,24.1,poor,11,Ginger,2,Spices
22.2,72.1,room_temperature,2,16.4,average,8,Ginger,1,Spices
34.9,70.7,open_air,4,19.3,poor,2,Ginger,2,Spices
20.5,80.5,cold_storage,11,25.0,good,9,Ginger,1,Spices
35.2,86.2,cold_storage,11,16.8,average,2,Ginger,2,Spices
30.0,63.9,room_temperature,3,6.7,poor,12,Ginger,2,Spices
29.7,78.9,open_air,11,22.1,average,10,Ginger,2,Spices
29.7,84.4,room_temperature,12,11.1,average,6,Ginger,2,Spices
28.6,77.1,room_temperature,2,11.5,good,3,Ginger,1,Spices
36.7,62.3,room_temperature,2,10.7,poor,6,Ginger,2,Spices
25.7,75.1,cold_storage,2,3.1,average,2,Ginger,0,Spices
32.6,55.6,cold_storage,13,22.3,good,8,Ginger,2,Spices
26.0,65.8,cold_storage,4,6.7,average,11,Ginger,0,Spices
29.1,89.9,room_temperature,6,22.6,good,2,Ginger,1,Spices
30.5,73.1,cold_storage,2,8.9,average,3,Ginger,0,Spices
35.3,87.8,open_air,3,10.7,average,3,Ginger,2,Spices
35.4,57.9,cold_storage,13,17.8,average,10,Ginger,2,Spices
22.1,79.5,room_temperature,10,14.2,poor,9,Ginger,2,Spices
20.2,84.5,room_temperature,1,13.4,average,5,Ginger,1,Spices
32.8,70.9,room_temperature,5,8.6,poor,3,Ginger,2,Spices
32.2,77.1,room_temperature,12,21.7,poor,1,Ginger,2,Spices
31.4,58.4,room_temperature,13,16.6,average,8,Ginger,2,Spices
20.4,61.4,room_temperature,12,11.2,poor,11,Ginger,2,Spices
37.0,77.7,open_air,1,11.3,good,7,Ginger,2,Spices
34.3,80.1,room_temperature,13,23.5,poor,6,Ginger,2,Spices
28.0,84.6,room_temperature,5,13.5,poor,6,Ginger,2,Spices
30.7,86.6,room_temperature,9,10.2,average,12,Ginger,2,Spices
25.9,73.2,open_air,11,6.2,average,8,Ginger,2,Spices
32.4,77.5,open_air,13,24.1,poor,11,Ginger,2,Spices
32.5,88.6,room_temperature,5,11.2,poor,9,Ginger,2,Spices
27.9,55.5,cold_storage,7,8.5,average,11,Ginger,0,Spices
24.7,83.8,open_air,10,6.6,average,12,Ginger,2,Spices
33.3,77.3,room_temperature,2,15.4,average,9,Ginger,2,Spices
23.4,81.4,room_temperature,9,11.9,poor,11,Ginger,2,Spices
37.0,68.8,cold_storage,12,5.7,average,3,Ginger,2,Spices
31.9,79.4,room_temperature,3,6.6,good,1,Ginger,1,Spices
35.5,86.1,cold_storage,11,6.0,average,6,Ginger,2,Spices
26.3,89.4,cold_storage,8,5.8,good,5,Ginger,0,Spices
32.3,87.6,open_air,2,14.5,average,5,Ginger,2,Spices
30.1,77.6,cold_storage,12,24.8,average,11,Ginger,1,Spices
30.2,88.7,room_temperature,2,21.6,average,1,Ginger,2,Spices
34.9,70.2,room_temperature,13,12.8,poor,12,Ginger,2,Spices
31.4,80.0,cold_storage,4,15.4,poor,3,Ginger,2,Spices
25.6,70.8,cold_storage,2,23.9,good,12,Ginger,0,Spices
35.9,82.6,cold_storage,9,5.2,poor,11,Ginger,2,Spices
20.6,56.7,cold_storage,10,17.3,average,2,Ginger,0,Spices
26.5,77.0,open_air,10,14.5,average,2,Ginger,2,Spices
31.9,57.4,room_temperature,4,15.6,good,2,Ginger,1,Spices
26.1,82.6,cold_storage,11,17.3,average,6,Ginger,1,Spices
22.3,62.9,cold_storage,7,19.9,good,11,Ginger,0,Spices
25.1,84.2,room_temperature,14,8.1,poor,10,Ginger,2,Spices
29.9,76.5,room_temperature,1,8.8,average,2,Ginger,1,Spices
30.9,66.2,cold_storage,12,18.7,poor,12,Ginger,2,Spices
26.7,74.7,room_temperature,5,3.7,average,10,Ginger,2,Spices
34.3,79.4,room_temperature,12,5.8,average,8,Ginger,2,Spices
25.8,63.5,cold_storage,2,16.3,poor,3,Ginger,1,Spices
32.0,59.6,open_air,4,10.6,good,3,Ginger,2,Spices
34.8,66.2,room_temperature,9,23.9,average,6,Ginger,2,Spices
31.0,55.8,room_temperature,10,10.0,poor,10,Ginger,2,Spices
23.2,77.6,open_air,10,4.9,average,2,Ginger,2,Spices
24.3,70.7,cold_storage,10,21.6,average,5,Ginger,1,Spices
24.8,55.7,room_temperature,6,20.1,poor,12,Ginger,2,Spices
30.3,85.0,cold_storage,8,9.3,average,5,Ginger,1,Spices
29.5,89.1,cold_storage,3,9.3,poor,5,Ginger,1,Spices
22.8,69.3,room_temperature,2,22.5,average,7,Ginger,2,Spices
35.2,61.6,room_temperature,11,6.6,average,11,Ginger,2,Spices
29.5,67.8,room_temperature,11,11.3,poor,5,Ginger,2,Spices
32.5,84.0,open_air,7,16.9,average,11,Ginger,2,Spices
31.4,61.1,room_temperature,4,21.5,average,2,Ginger,2,Spices
30.2,64.1,room_temperature,14,6.8,good,8,Ginger,2,Spices
32.0,68.3,open_air,7,8.1,good,3,Ginger,2,Spices
28.4,68.8,open_air,4,19.7,poor,10,Ginger,2,Spices
27.8,72.4,open_air,14,15.9,poor,6,Ginger,2,Spices
32.2,60.5,room_temperature,7,15.1,average,12,Ginger,2,Spices
32.2,86.4,cold_storage,2,8.8,average,9,Ginger,1,Spices
27.3,84.2,room_temperature,1,19.2,poor,6,Ginger,2,Spices
32.1,75.1,cold_storage,12,17.1,average,12,Ginger,1,Spices
24.7,64.7,room_temperature,7,12.7,poor,12,Ginger,2,Spices
20.0,87.3,room_temperature,13,8.5,good,11,Ginger,1,Spices
29.4,60.7,room_temperature,9,6.3,good,4,Ginger,1,Spices
36.4,75.9,open_air,6,17.3,average,12,Ginger,2,Spices
27.3,58.4,open_air,9,22.5,average,7,Ginger,2,Spices
28.3,75.9,open_air,7,19.5,average,2,Ginger,2,Spices
36.5,76.4,room_temperature,9,14.4,good,12,Ginger,2,Spices
32.2,81.2,open_air,1,21.1,good,7,Ginger,2,Spices
25.9,64.4,room_temperature,13,3.7,average,4,Ginger,2,Spices
28.0,74.3,room_temperature,6,14.8,average,12,Ginger,1,Spices
31.1,70.1,cold_storage,12,11.8,good,4,Ginger,1,Spices
