Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
21.8,62.1,room_temperature,12,19.9,good,1,Pineapple,2,Fruits
35.4,65.2,room_temperature,9,24.4,average,9,Pineapple,2,Fruits
24.5,55.6,open_air,2,19.1,average,1,Pineapple,2,Fruits
33.8,79.8,room_temperature,5,24.1,average,10,Pineapple,2,Fruits
24.1,84.1,open_air,2,14,average,7,Pineapple,2,Fruits
24.8,88.6,room_temperature,2,17.8,good,11,Pineapple,2,Fruits
35.5,67.6,room_temperature,6,16,average,12,Pineapple,2,Fruits
31.8,67.5,cold_storage,3,11.5,average,7,Pineapple,2,Fruits
37,63.3,room_temperature,2,22.9,average,4,Pineapple,2,Fruits
28.8,71.6,cold_storage,10,13.7,average,12,Pineapple,2,Fruits
22.9,74.1,room_temperature,13,24.9,good,7,Pineapple,2,Fruits
20.3,57.7,cold_storage,5,18.1,good,11,Pineapple,0,Fruits
34.6,55.9,open_air,10,9.4,poor,6,Pineapple,2,Fruits
29.3,80.6,cold_storage,12,15,poor,7,Pineapple,2,Fruits
34.2,77.7,cold_storage,7,20.9,average,6,Pineapple,2,Fruits
24.2,73,cold_storage,6,8.7,average,3,Pineapple,1,Fruits
29.2,84.4,open_air,11,13.2,poor,3,Pineapple,2,Fruits
36.9,87.1,open_air,4,24.8,poor,12,Pineapple,2,Fruits
35.2,82.5,cold_storage,3,19.7,average,7,Pineapple,2,Fruits
26.8,81.1,room_temperature,6,22.1,poor,1,Pineapple,2,Fruits
31.5,55.2,room_temperature,12,20.4,average,10,Pineapple,2,Fruits
28.4,68.2,cold_storage,2,5.5,average,12,Pineapple,1,Fruits
33.4,85.3,cold_storage,1,19.7,poor,5,Pineapple,2,Fruits
26.6,61.3,room_temperature,9,14.1,poor,1,Pineapple,2,Fruits
23.8,73.1,open_air,1,14.7,average,6,Pineapple,2,Fruits
35.6,72.5,room_temperature,1,16.5,poor,5,Pineapple,2,Fruits
32.6,60.7,room_temperature,14,17.5,average,5,Pineapple,2,Fruits
23.6,60.6,cold_storage,14,21,good,12,Pineapple,1,Fruits
31.7,63.4,cold_storage,10,4.2,poor,9,Pineapple,2,Fruits
22.7,87.3,room_temperature,5,9.4,average,10,Pineapple,2,Fruits
29.6,82.4,open_air,3,11.7,average,3,Pineapple,2,Fruits
24.5,78.6,room_temperature,2,22.8,good,8,Pineapple,2,Fruits
21.6,59.2,room_temperature,9,14.6,poor,5,Pineapple,2,Fruits
21.5,83.5,room_temperature,12,23.1,poor,8,Pineapple,2,Fruits
21,77.2,open_air,1,16.4,average,8,Pineapple,2,Fruits
32.9,59.8,cold_storage,6,15.5,average,9,Pineapple,2,Fruits
29.2,65.1,cold_storage,6,16.4,poor,2,Pineapple,2,Fruits
27.7,73.4,cold_storage,14,6.6,average,9,Pineapple,2,Fruits
25.4,88.6,open_air,6,11.7,average,8,Pineapple,2,Fruits
25.6,86,room_temperature,5,23.9,average,12,Pineapple,2,Fruits
27.9,62.7,room_temperature,5,15.3,poor,7,Pineapple,2,Fruits
20.8,85.3,room_temperature,6,3.9,average,10,Pineapple,2,Fruits
35.4,76.5,cold_storage,3,23.1,average,9,Pineapple,2,Fruits
34,89.3,cold_storage,8,22.3,poor,5,Pineapple,2,Fruits
26.7,81.9,cold_storage,12,19.4,average,4,Pineapple,2,Fruits
34.4,73.8,room_temperature,6,17.4,poor,12,Pineapple,2,Fruits
22.9,87.6,room_temperature,14,8.5,average,6,Pineapple,2,Fruits
26.6,61.7,room_temperature,14,19.1,poor,6,Pineapple,2,Fruits
23.3,89.5,open_air,6,20.2,good,7,Pineapple,2,Fruits
23.8,83.2,room_temperature,9,7.5,good,9,Pineapple,2,Fruits
29.5,64.7,open_air,12,10.2,average,4,Pineapple,2,Fruits
21.7,87.3,cold_storage,13,12.4,good,1,Pineapple,1,Fruits
34.8,86.5,cold_storage,11,20.5,average,7,Pineapple,2,Fruits
24,87.7,room_temperature,1,6,average,11,Pineapple,2,Fruits
36.7,88.8,room_temperature,9,4.9,average,8,Pineapple,2,Fruits
36.9,62.9,open_air,6,16.1,average,9,Pineapple,2,Fruits
24.4,79.3,room_temperature,6,21.1,good,10,Pineapple,2,Fruits
32.1,85.1,room_temperature,8,9.2,average,5,Pineapple,2,Fruits
28.9,66.8,room_temperature,3,4.8,average,8,Pineapple,2,Fruits
34.5,62.5,room_temperature,8,14.3,average,1,Pineapple,2,Fruits
34.9,62.4,room_temperature,6,19,average,8,Pineapple,2,Fruits
20.4,73.1,room_temperature,14,22.8,average,4,Pineapple,2,Fruits
24.3,66.6,room_temperature,1,18.2,poor,7,Pineapple,2,Fruits
31.6,60.9,room_temperature,2,9.8,average,9,Pineapple,2,Fruits
24.6,70.8,room_temperature,4,5.5,average,12,Pineapple,2,Fruits
35,76.6,room_temperature,1,18.8,good,12,Pineapple,2,Fruits
35.7,63.9,room_temperature,4,17.7,poor,10,Pineapple,2,Fruits
28.3,80.3,cold_storage,7,3.8,average,7,Pineapple,2,Fruits
31.5,88.5,room_temperature,4,15.3,poor,5,Pineapple,2,Fruits
27.6,76.9,open_air,14,17.1,poor,12,Pineapple,2,Fruits
35.4,80.7,open_air,13,7.5,poor,6,Pineapple,2,Fruits
32.3,77.1,room_temperature,2,17.3,poor,6,Pineapple,2,Fruits
27.5,80.4,room_temperature,10,17.5,average,11,Pineapple,2,Fruits
29.5,75.2,room_temperature,7,22.1,average,12,Pineapple,2,Fruits
29,55.7,room_temperature,14,4.1,poor,8,Pineapple,2,Fruits
33.7,62.9,room_temperature,3,24.9,good,4,Pineapple,2,Fruits
29.7,72.8,room_temperature,7,4.9,poor,12,Pineapple,2,Fruits
26.2,87.9,cold_storage,13,23.1,average,5,Pineapple,2,Fruits
20.6,80,room_temperature,6,11,poor,1,Pineapple,2,Fruits
32.1,72.5,room_temperature,4,7.6,average,3,Pineapple,2,Fruits
36.2,71.6,open_air,14,12.1,poor,12,Pineapple,2,Fruits
29.3,57.2,room_temperature,1,5.4,good,10,Pineapple,2,Fruits
34,81.1,cold_storage,4,18.7,poor,9,Pineapple,2,Fruits
31,67.4,open_air,11,12.3,average,12,Pineapple,2,Fruits
34.4,56.2,room_temperature,6,16.5,average,3,Pineapple,2,Fruits
21.8,74.4,room_temperature,6,13.2,poor,10,Pineapple,2,Fruits
25.7,70.5,room_temperature,11,11,average,9,Pineapple,2,Fruits
20.9,69.3,room_temperature,12,15.8,poor,5,Pineapple,2,Fruits
32.4,63.5,room_temperature,9,6.3,good,2,Pineapple,2,Fruits
28.4,67.7,cold_storage,1,9.9,average,4,Pineapple,1,Fruits
28.5,83.3,open_air,11,18.2,average,11,Pineapple,2,Fruits
34.7,55.9,open_air,10,14.1,poor,12,Pineapple,2,Fruits
30.6,81.3,room_temperature,14,22.9,good,5,Pineapple,2,Fruits
28.1,89.4,room_temperature,14,12.3,good,7,Pineapple,2,Fruits
32.8,73,open_air,5,12.1,poor,3,Pineapple,2,Fruits
33.8,82.4,room_temperature,12,19.2,good,10,Pineapple,2,Fruits
20.4,66.6,open_air,1,21,good,4,Pineapple,2,Fruits
36.2,82.8,room_temperature,10,7.2,average,4,Pineapple,2,Fruits
28.9,61.3,cold_storage,3,12.4,poor,6,Pineapple,2,Fruits
26.6,72.8,cold_storage,6,3.3,poor,1,Pineapple,2,Fruits
26,67.7,room_temperature,14,6.4,good,5,Pineapple,2,Fruits
22.2,85.8,room_temperature,11,17.7,poor,7,Pineapple,2,Fruits
26.9,85.8,room_temperature,8,21.2,average,12,Pineapple,2,Fruits
28.7,63.6,cold_storage,2,24.8,poor,1,Pineapple,2,Fruits
30.3,83.2,open_air,3,7.3,average,6,Pineapple,2,Fruits
24.7,56.1,room_temperature,10,12.7,good,4,Pineapple,2,Fruits
36.8,71.8,cold_storage,3,17.7,poor,11,Pineapple,2,Fruits
34.9,70.2,cold_storage,2,4.3,good,3,Pineapple,2,Fruits
27.4,85.8,cold_storage,13,7.3,good,1,Pineapple,1,Fruits
32.5,88.7,open_air,13,19.7,average,5,Pineapple,2,Fruits
25.5,86.7,room_temperature,12,5.4,average,2,Pineapple,2,Fruits
24.5,71.8,room_temperature,13,11.1,average,1,Pineapple,2,Fruits
24.9,56.8,cold_storage,6,16.9,poor,7,Pineapple,2,Fruits
23.6,64.3,room_temperature,10,4.1,average,5,Pineapple,2,Fruits
21.1,80.9,room_temperature,8,5.1,average,5,Pineapple,2,Fruits
36.2,56.3,room_temperature,6,19.1,poor,3,Pineapple,2,Fruits
25.4,76.2,room_temperature,6,14.7,poor,8,Pineapple,2,Fruits
24.1,56.1,room_temperature,2,20,average,9,Pineapple,2,Fruits
28.3,87.6,cold_storage,3,5.3,average,10,Pineapple,2,Fruits
22.2,79.1,room_temperature,11,15.8,average,7,Pineapple,2,Fruits
36.1,87,room_temperature,12,10.7,average,9,Pineapple,2,Fruits
27.8,88,cold_storage,11,3.9,average,5,Pineapple,2,Fruits
35,62.2,open_air,8,20,good,10,Pineapple,2,Fruits
23.6,57.8,room_temperature,14,9.8,good,10,Pineapple,2,Fruits
30.8,83.4,room_temperature,9,9.4,average,7,Pineapple,2,Fruits
26.5,82.1,room_temperature,14,12.8,average,1,Pineapple,2,Fruits
33.9,71.5,cold_storage,11,13.7,poor,5,Pineapple,2,Fruits
22,65.7,cold_storage,5,23.2,average,12,Pineapple,1,Fruits
35.6,79,room_temperature,5,20.3,good,8,Pineapple,2,Fruits
33,66.1,cold_storage,11,11.1,good,8,Pineapple,2,Fruits
27.7,65.9,room_temperature,7,3.9,good,12,Pineapple,2,Fruits
21.4,69.3,cold_storage,5,10.8,average,9,Pineapple,1,Fruits
27.1,79.7,cold_storage,12,19.2,good,1,Pineapple,2,Fruits
29.9,77.1,room_temperature,6,24.2,good,8,Pineapple,2,Fruits
30.9,74.6,open_air,4,9.3,average,4,Pineapple,2,Fruits
32.2,62.6,cold_storage,12,18,average,1,Pineapple,2,Fruits
29.7,69.9,cold_storage,5,12.7,average,7,Pineapple,2,Fruits
31.6,82.9,open_air,10,17.1,average,1,Pineapple,2,Fruits
35.2,81.7,cold_storage,6,14.7,good,11,Pineapple,2,Fruits
26.6,64.3,room_temperature,10,20.8,average,4,Pineapple,2,Fruits
32.8,62.7,room_temperature,9,13.9,average,4,Pineapple,2,Fruits
25.8,59.7,room_temperature,1,20,average,7,Pineapple,2,Fruits
33.5,65.2,cold_storage,8,8.4,average,4,Pineapple,2,Fruits
29.1,75.6,cold_storage,11,4.5,average,1,Pineapple,1,Fruits
30.4,66.6,open_air,2,11.5,average,4,Pineapple,2,Fruits
27.4,64.7,cold_storage,5,13.2,average,11,Pineapple,1,Fruits
35.6,78.1,open_air,11,20.2,poor,7,Pineapple,2,Fruits
20.1,62.6,open_air,6,20.5,good,11,Pineapple,2,Fruits
25.7,58.1,open_air,14,7.8,poor,8,Pineapple,2,Fruits
21.5,78.8,cold_storage,14,16.5,poor,6,Pineapple,2,Fruits
30.2,76.5,open_air,7,22.9,poor,3,Pineapple,2,Fruits
28.8,61.8,room_temperature,5,5.6,average,2,Pineapple,2,Fruits
24,56.7,cold_storage,7,12.6,poor,1,Pineapple,2,Fruits
30.3,76.9,cold_storage,13,7.5,average,3,Pineapple,2,Fruits
27.2,75.1,room_temperature,1,14.7,good,11,Pineapple,1,Fruits
35.8,56.3,cold_storage,12,22.1,average,8,Pineapple,2,Fruits
33.5,61.6,room_temperature,9,24.6,average,10,Pineapple,2,Fruits
30.5,87.5,cold_storage,12,6.2,poor,5,Pineapple,2,Fruits
21.6,86.4,room_temperature,2,20,good,6,Pineapple,2,Fruits
32.2,59.2,open_air,12,12.4,average,8,Pineapple,2,Fruits
22.1,64.5,open_air,3,24.7,poor,4,Pineapple,2,Fruits
31.9,69.7,room_temperature,12,21,poor,11,Pineapple,2,Fruits
33.7,71.7,cold_storage,3,24.7,poor,4,Pineapple,2,Fruits
23.6,84.6,open_air,10,11,poor,10,Pineapple,2,Fruits
31.9,82.6,open_air,5,9,good,6,Pineapple,2,Fruits
32.7,63.1,open_air,12,16.8,good,9,Pineapple,2,Fruits
23,61.2,room_temperature,11,3.2,good,11,Pineapple,2,Fruits
32.4,78.9,cold_storage,2,15.5,average,3,Pineapple,2,Fruits
24.2,58,room_temperature,14,6.8,average,6,Pineapple,2,Fruits
21,64.2,open_air,2,5,poor,1,Pineapple,2,Fruits
32.6,83.4,room_temperature,8,14.2,average,9,Pineapple,2,Fruits
25.1,58.2,cold_storage,8,23.2,poor,5,Pineapple,2,Fruits
31.8,62.2,open_air,12,17.2,good,9,Pineapple,2,Fruits
28.3,63.6,room_temperature,3,17.3,average,6,Pineapple,2,Fruits
31.6,61.1,room_temperature,10,12.4,good,10,Pineapple,2,Fruits
26,68.8,room_temperature,5,22.4,good,4,Pineapple,2,Fruits
24.1,75.5,open_air,9,7.4,average,1,Pineapple,2,Fruits
32.8,74.8,room_temperature,14,17.6,good,5,Pineapple,2,Fruits
22.8,75.4,room_temperature,14,18,good,11,Pineapple,2,Fruits
25.6,76.8,room_temperature,7,21.2,poor,11,Pineapple,2,Fruits
25.2,63.7,room_temperature,5,6.4,average,6,Pineapple,2,Fruits
23.3,81.5,cold_storage,8,10.5,average,3,Pineapple,2,Fruits
27.1,76.4,cold_storage,13,13.2,poor,3,Pineapple,2,Fruits
32.3,80.9,open_air,5,21.4,good,8,Pineapple,2,Fruits
30.8,84.4,room_temperature,12,12.3,good,6,Pineapple,2,Fruits
27.4,59.2,room_temperature,2,16,average,10,Pineapple,2,Fruits
36.3,62.1,cold_storage,13,18.2,good,11,Pineapple,2,Fruits
29.8,76.2,room_temperature,5,4.7,average,8,Pineapple,2,Fruits
21.3,87.9,cold_storage,5,7.5,poor,5,Pineapple,2,Fruits
21.6,58.4,cold_storage,3,18.7,poor,7,Pineapple,2,Fruits
28.1,73.1,cold_storage,1,6.9,good,2,Pineapple,0,Fruits
33.7,59.5,room_temperature,5,19.3,good,8,Pineapple,2,Fruits
22.2,79.1,room_temperature,6,7.5,average,5,Pineapple,2,Fruits
28.2,59.9,room_temperature,6,16.7,average,1,Pineapple,2,Fruits
24.5,72.2,cold_storage,5,17.6,average,8,Pineapple,2,Fruits
35.5,87.1,open_air,6,14.7,good,1,Pineapple,2,Fruits
32.7,66.7,cold_storage,10,13.5,good,11,Pineapple,2,Fruits
28.6,78.6,cold_storage,11,14,poor,9,Pineapple,2,Fruits
25.4,79,cold_storage,13,19.2,poor,5,Pineapple,2,Fruits
20.6,78.8,cold_storage,12,8.4,good,3,Pineapple,1,Fruits
20.1,83.3,room_temperature,14,21.3,poor,10,Garlic,2,Spices
28.7,75.3,room_temperature,14,20.7,good,2,Garlic,2,Spices
26.6,80.5,room_temperature,8,21.1,average,5,Garlic,2,Spices
30.4,60.5,open_air,7,6.8,poor,9,Garlic,2,Spices
30.7,66.4,room_temperature,11,14.9,good,10,Garlic,2,Spices
29.7,58.7,open_air,13,13.7,poor,1,Garlic,2,Spices
20.1,57.8,open_air,1,22.9,average,6,Garlic,2,Spices
32.6,66,cold_storage,6,16.9,average,2,Garlic,1,Spices
24.6,82.2,room_temperature,8,6.2,average,11,Garlic,1,Spices
23.3,84.3,cold_storage,6,7.7,average,1,Garlic,0,Spices
22.5,84.7,room_temperature,6,10.3,good,2,Garlic,0,Spices
31.2,57.6,open_air,14,16.8,poor,1,Garlic,2,Spices
28,62.8,open_air,12,23,average,11,Garlic,2,Spices
22.1,89.4,cold_storage,11,20.8,good,5,Garlic,0,Spices
33.8,76.5,room_temperature,13,9.3,good,3,Garlic,2,Spices
32,85.9,room_temperature,11,17.8,average,12,Garlic,2,Spices
24.9,77,cold_storage,9,3.4,good,2,Garlic,0,Spices
25.9,83.7,room_temperature,9,9,average,9,Garlic,2,Spices
32.5,81,cold_storage,1,15.3,average,6,Garlic,1,Spices
24.4,83.4,open_air,3,11.6,good,1,Garlic,2,Spices
29.2,69.4,room_temperature,8,3.4,poor,3,Garlic,2,Spices
23.6,66,cold_storage,2,20.8,average,2,Garlic,0,Spices
23.9,62.8,cold_storage,11,8.4,average,9,Garlic,1,Spices
25,58.1,cold_storage,7,11.7,average,7,Garlic,1,Spices
22.6,79.3,cold_storage,8,7.8,average,11,Garlic,0,Spices
31.8,88.7,room_temperature,9,11.1,poor,4,Garlic,2,Spices
32,73,room_temperature,12,9.6,good,6,Garlic,2,Spices
25.9,88.2,room_temperature,3,18.4,average,3,Garlic,2,Spices
22.4,70.1,room_temperature,14,14.6,average,4,Garlic,2,Spices
29.9,73.2,cold_storage,8,14.2,poor,2,Garlic,1,Spices
26.4,67,open_air,2,19.1,good,8,Garlic,2,Spices
31.7,58.9,room_temperature,9,5.1,average,7,Garlic,2,Spices
33.6,78.4,room_temperature,14,14.3,average,10,Garlic,2,Spices
20,69.4,room_temperature,2,14.8,poor,4,Garlic,1,Spices
21.7,87.6,room_temperature,9,8.1,average,6,Garlic,1,Spices
29.9,68.7,room_temperature,1,24.7,average,5,Garlic,1,Spices
35.5,66,cold_storage,12,13.5,average,11,Garlic,2,Spices
22.4,76.3,room_temperature,7,3,poor,10,Garlic,2,Spices
20.3,56.2,room_temperature,12,5.1,good,1,Garlic,0,Spices
33.2,71.4,room_temperature,4,14.7,good,5,Garlic,2,Spices
23.1,83.6,room_temperature,11,22.5,average,2,Garlic,2,Spices
36.9,68,room_temperature,4,14,poor,4,Garlic,2,Spices
34.5,64.9,cold_storage,11,16.4,poor,2,Garlic,2,Spices
32.4,57.2,open_air,1,7.4,good,12,Garlic,2,Spices
36.8,70.9,room_temperature,3,3.1,good,2,Garlic,2,Spices
35.7,73.3,room_temperature,8,20.6,average,6,Garlic,2,Spices
21.4,69.3,open_air,13,6.5,average,1,Garlic,2,Spices
27.4,81.3,open_air,2,9.4,average,1,Garlic,2,Spices
33.1,66.7,open_air,11,3.1,poor,9,Garlic,2,Spices
33.2,84.2,open_air,12,17.4,average,1,Garlic,2,Spices
35.9,62.3,cold_storage,7,23.4,average,5,Garlic,2,Spices
30.1,76.5,room_temperature,2,17.7,poor,5,Garlic,2,Spices
36,77.4,open_air,10,20.3,average,9,Garlic,2,Spices
20.2,81.2,room_temperature,6,7.8,poor,5,Garlic,2,Spices
31.4,89.9,room_temperature,6,5.7,poor,6,Garlic,2,Spices
36.4,58.4,room_temperature,4,13.3,poor,8,Garlic,2,Spices
24,56.7,cold_storage,10,17.5,good,4,Garlic,0,Spices
26.1,72.8,room_temperature,13,17.2,good,3,Garlic,2,Spices
22.8,59.3,room_temperature,8,23.3,good,9,Garlic,2,Spices
32.9,77.4,room_temperature,1,23.2,good,11,Garlic,1,Spices
22,58.1,room_temperature,14,16.4,poor,12,Garlic,2,Spices
34,70.7,room_temperature,7,16,average,3,Garlic,2,Spices
31.8,80.6,room_temperature,1,15.7,poor,11,Garlic,2,Spices
36.1,71,cold_storage,8,21.2,average,12,Garlic,2,Spices
20.2,86.1,room_temperature,14,15.5,average,6,Garlic,2,Spices
24.1,69.3,cold_storage,2,19.5,poor,3,Garlic,1,Spices
22.1,77.7,cold_storage,1,9.3,average,1,Garlic,0,Spices
35.1,83.1,room_temperature,9,3.9,average,7,Garlic,2,Spices
33.8,65.8,cold_storage,4,8.8,poor,3,Garlic,2,Spices
34.2,59.3,room_temperature,7,8.9,good,6,Garlic,2,Spices
27.5,62.9,room_temperature,4,10,average,8,Garlic,2,Spices
31.9,76.3,open_air,4,24.8,good,2,Garlic,2,Spices
25.5,68.2,cold_storage,3,16.5,average,8,Garlic,1,Spices
26,79.1,cold_storage,1,21.5,average,2,Garlic,0,Spices
21.5,55.8,cold_storage,12,12.6,average,12,Garlic,0,Spices
27.9,81.3,room_temperature,2,18,good,5,Garlic,1,Spices
27.5,60.4,cold_storage,14,23.9,average,11,Garlic,1,Spices
21.2,86.8,room_temperature,5,9.1,average,11,Garlic,1,Spices
30.5,62.3,cold_storage,14,9.5,poor,3,Garlic,2,Spices
28.6,61.1,room_temperature,12,18.7,good,7,Garlic,2,Spices
20.1,79.3,cold_storage,7,23.9,average,6,Garlic,0,Spices
31,66.6,room_temperature,6,8.1,average,5,Garlic,2,Spices
33.8,61.6,cold_storage,9,6.9,good,9,Garlic,1,Spices
21.8,70.9,room_temperature,3,6.6,good,5,Garlic,0,Spices
28.4,85.3,room_temperature,6,20.6,good,4,Garlic,1,Spices
31.5,89.4,open_air,13,11.8,average,6,Garlic,2,Spices
26.6,73.3,room_temperature,1,7.5,average,6,Garlic,1,Spices
33.8,82.7,room_temperature,1,23.7,good,11,Garlic,2,Spices
27.4,84.3,room_temperature,14,3.6,poor,3,Garlic,2,Spices
29.7,85.5,open_air,14,11.5,poor,11,Garlic,2,Spices
21.5,67.4,room_temperature,12,17.5,poor,7,Garlic,2,Spices
30.9,65,cold_storage,5,11.5,poor,3,Garlic,1,Spices
20.1,61.9,cold_storage,11,21,poor,4,Garlic,1,Spices
28.6,73.1,room_temperature,3,20.5,poor,7,Garlic,2,Spices
29.4,57.8,room_temperature,13,3.2,poor,12,Garlic,2,Spices
25.1,58.7,room_temperature,8,4.9,good,11,Garlic,0,Spices
32.4,71.1,room_temperature,12,8.5,average,2,Garlic,2,Spices
35.7,57.8,room_temperature,1,17.6,poor,10,Garlic,2,Spices
35.9,59.2,room_temperature,13,21.2,average,6,Garlic,2,Spices
22.2,83.6,cold_storage,11,4.4,poor,8,Garlic,2,Spices
29.2,60.6,room_temperature,5,23,average,6,Garlic,2,Spices
27.9,60.9,open_air,9,7.8,average,10,Garlic,2,Spices
20.1,66.1,room_temperature,13,6.7,good,4,Garlic,1,Spices
31.4,56.4,open_air,7,23.5,poor,1,Garlic,2,Spices
35.2,88.1,cold_storage,3,19,average,11,Garlic,2,Spices
30.3,83.6,room_temperature,4,4.9,average,12,Garlic,1,Spices
22.1,68.8,cold_storage,2,3.1,good,12,Garlic,0,Spices
22.9,69.3,room_temperature,5,14.8,average,3,Garlic,1,Spices
31.3,81.9,cold_storage,14,9.3,average,4,Garlic,2,Spices
28,67.2,room_temperature,7,21.5,average,12,Garlic,2,Spices
25.1,77.4,cold_storage,6,23.3,good,6,Garlic,0,Spices
36.6,55.9,open_air,12,17.5,good,8,Garlic,2,Spices
33.1,59.8,cold_storage,8,17.3,average,10,Garlic,2,Spices
24.1,69.1,room_temperature,11,14.3,average,12,Garlic,2,Spices
33.8,73.6,open_air,12,15.5,poor,2,Garlic,2,Spices
29.1,82.8,room_temperature,3,9.1,average,7,Garlic,2,Spices
21.6,67.9,open_air,3,24.6,poor,6,Garlic,2,Spices
36.2,69.3,open_air,4,6.5,average,6,Garlic,2,Spices
22.5,81.6,room_temperature,12,4.5,average,10,Garlic,2,Spices
32,87.2,cold_storage,5,22.2,average,5,Garlic,1,Spices
23,75.5,open_air,7,23.8,good,3,Garlic,2,Spices
25.3,73.2,room_temperature,4,14.7,average,5,Garlic,1,Spices
26.3,74.6,cold_storage,7,16.1,poor,1,Garlic,1,Spices
27.5,70.5,open_air,2,7.8,average,11,Garlic,2,Spices
24.3,80.1,cold_storage,11,12.7,poor,3,Garlic,2,Spices
27.5,59.3,room_temperature,14,6.1,good,7,Garlic,2,Spices
23.1,88.2,room_temperature,3,17.1,poor,7,Garlic,2,Spices
24.8,86.6,cold_storage,13,5.5,average,2,Garlic,1,Spices
32,69.7,room_temperature,10,19.9,average,6,Garlic,2,Spices
21.9,80.6,cold_storage,11,18.2,good,1,Garlic,0,Spices
27.6,75.7,cold_storage,6,19.6,average,10,Garlic,1,Spices
32.1,79.5,open_air,10,12.9,good,2,Garlic,2,Spices
34.7,76.2,open_air,6,9.4,average,9,Garlic,2,Spices
20.5,85.5,open_air,14,16.5,good,1,Garlic,2,Spices
36.7,56.8,room_temperature,9,5,average,2,Garlic,2,Spices
23.6,84.8,room_temperature,2,17.8,good,9,Garlic,1,Spices
27.5,60.1,cold_storage,2,24,average,12,Garlic,0,Spices
23.7,64.9,room_temperature,6,4.6,good,8,Garlic,1,Spices
34.7,70.9,cold_storage,7,21.7,average,2,Garlic,2,Spices
34.1,76.6,cold_storage,5,16.8,good,7,Garlic,2,Spices
24.7,86.8,open_air,12,21.9,good,5,Garlic,2,Spices
36.3,79.2,open_air,10,24.2,poor,6,Garlic,2,Spices
33.5,55.5,cold_storage,2,11.5,poor,5,Garlic,2,Spices
22.5,67.7,room_temperature,6,23.7,average,5,Garlic,2,Spices
24.3,65.7,room_temperature,12,16.1,poor,4,Garlic,2,Spices
31.6,55.2,room_temperature,4,24.6,average,12,Garlic,2,Spices
23.8,62.4,open_air,14,9.8,average,12,Garlic,2,Spices
34.4,65.9,cold_storage,8,20.7,average,2,Garlic,2,Spices
30.8,60.8,room_temperature,9,19.7,good,7,Garlic,2,Spices
24.6,57.4,cold_storage,13,19.4,good,7,Garlic,1,Spices
34.1,69.3,room_temperature,13,22.9,average,9,Garlic,2,Spices
31,55.6,cold_storage,9,14.1,average,3,Garlic,1,Spices
30.2,75.2,room_temperature,12,10.6,good,12,Garlic,1,Spices
30.7,89.6,open_air,2,18.8,average,1,Garlic,2,Spices
20.2,69.3,cold_storage,12,20.9,good,6,Garlic,0,Spices
27.7,66.8,cold_storage,2,15.6,average,4,Garlic,0,Spices
33,83.4,open_air,13,7.8,good,3,Garlic,2,Spices
27.1,67.2,room_temperature,3,17.6,good,4,Garlic,1,Spices
27.6,87.9,room_temperature,2,14.5,average,2,Garlic,1,Spices
27.1,69.7,room_temperature,10,11.8,poor,6,Garlic,2,Spices
24,75.1,cold_storage,11,13.2,average,10,Garlic,1,Spices
23.1,89.8,open_air,5,13.2,good,6,Garlic,2,Spices
36.3,60,room_temperature,2,10.7,poor,10,Garlic,2,Spices
36.7,89.3,room_temperature,3,17.6,average,5,Garlic,2,Spices
26.6,84.2,room_temperature,6,10.1,average,4,Garlic,2,Spices
22.3,85.5,open_air,14,14.6,poor,5,Garlic,2,Spices
30.9,68.1,room_temperature,10,15.7,average,4,Garlic,2,Spices
36.9,85.4,cold_storage,11,9.7,good,5,Garlic,2,Spices
27,82.2,room_temperature,11,16.8,average,4,Garlic,2,Spices
24.8,83.8,room_temperature,10,6.8,good,9,Garlic,2,Spices
26.9,68.5,cold_storage,10,10.6,average,5,Garlic,1,Spices
30.9,74.5,room_temperature,5,5.9,poor,2,Garlic,2,Spices
36.2,88.3,room_temperature,9,20.1,average,9,Garlic,2,Spices
29.3,72.6,cold_storage,14,23.8,poor,10,Garlic,2,Spices
23.3,81.5,room_temperature,6,6.4,average,4,Garlic,1,Spices
21.7,75.4,room_temperature,10,13.7,average,12,Garlic,1,Spices
29,88.1,room_temperature,13,5.4,good,4,Garlic,2,Spices
28.7,69.4,open_air,11,18.8,average,8,Garlic,2,Spices
31.7,86.2,cold_storage,13,5,poor,2,Garlic,2,Spices
28.9,66,cold_storage,12,12.6,average,4,Garlic,1,Spices
23.2,64.3,room_temperature,11,23.8,average,9,Garlic,2,Spices
31.7,70,room_temperature,7,15,average,11,Garlic,2,Spices
28.2,55.4,cold_storage,12,13.6,poor,6,Garlic,2,Spices
21.8,83.8,cold_storage,14,17.5,average,1,Garlic,1,Spices
21.2,74.1,room_temperature,10,8.9,good,6,Garlic,1,Spices
28.4,70.1,room_temperature,9,11.6,average,4,Garlic,2,Spices
28.4,82.2,room_temperature,11,13.1,poor,6,Garlic,2,Spices
32.4,75.7,open_air,2,18.8,average,12,Garlic,2,Spices
35.5,84.3,room_temperature,14,20.6,average,4,Garlic,2,Spices
23.6,70,open_air,10,18.8,good,11,Garlic,2,Spices
20.6,79.6,room_temperature,7,17.8,good,12,Garlic,0,Spices
23.9,65.3,room_temperature,11,15.2,average,1,Garlic,2,Spices
33.4,57,open_air,9,18.1,average,7,Garlic,2,Spices
